history_id,user_id,quiz_type,start_time,end_time,total_questions,correct_answers,score,quiz_mode,completion_status,time_spent,accuracy
22586,3371,离线练习,2024-11-25 00:50:48,2024-11-25 01:04:51,15,0,0.0,PK,完成,843,0.0
22587,1530,离线练习,2024-07-20 18:40:48,2024-07-20 19:06:22,33,26,78.78787878787878,练习,未完成,1534,78.78787878787878
22588,2133,在线挑战,2024-11-03 20:34:48,2024-11-03 21:15:40,46,39,84.78260869565217,练习,完成,2452,84.78260869565217
22589,1186,在线挑战,2025-02-04 10:28:48,2025-02-04 11:27:23,42,6,14.285714285714285,PK,未完成,3515,14.285714285714285
22590,112,每日一练,2024-06-09 13:05:48,2024-06-09 14:02:25,45,32,71.11111111111111,练习,未完成,3397,71.11111111111111
22591,1796,每日一练,2024-06-18 06:46:48,2024-06-18 07:09:28,26,24,92.3076923076923,练习,完成,1360,92.3076923076923
22592,1742,每日一练,2024-07-03 09:15:48,2024-07-03 10:10:14,22,9,40.909090909090914,练习,未完成,3266,40.909090909090914
22593,2129,离线练习,2024-08-28 02:23:48,2024-08-28 03:20:51,8,6,75.0,练习,未完成,3423,75.0
22594,493,离线练习,2024-08-11 06:37:48,2024-08-11 06:46:22,38,1,2.631578947368421,练习,完成,514,2.631578947368421
22595,2216,在线挑战,2024-12-20 12:24:48,2024-12-20 12:43:30,26,6,23.076923076923077,练习,未完成,1122,23.076923076923077
22596,2921,离线练习,2024-07-05 18:36:48,2024-07-05 18:50:29,6,5,83.33333333333334,PK,完成,821,83.33333333333334
22597,2245,离线练习,2024-07-30 02:41:48,2024-07-30 03:28:20,31,0,0.0,PK,完成,2792,0.0
22598,4591,考点练习,2024-11-12 14:24:48,2024-11-12 14:51:56,10,2,20.0,练习,未完成,1628,20.0
22599,3546,在线挑战,2024-08-21 16:10:48,2024-08-21 17:09:18,36,11,30.555555555555557,练习,完成,3510,30.555555555555557
22600,1086,离线练习,2025-04-02 23:22:48,2025-04-02 23:29:24,24,19,79.16666666666666,练习,未完成,396,79.16666666666666
22601,409,离线练习,2024-09-01 01:36:48,2024-09-01 02:18:35,31,11,35.483870967741936,练习,完成,2507,35.483870967741936
22602,4287,考点练习,2024-04-29 02:03:48,2024-04-29 02:57:23,45,3,6.666666666666667,PK,未完成,3215,6.666666666666667
22603,2039,离线练习,2025-01-02 03:43:48,2025-01-02 04:02:05,15,0,0.0,练习,完成,1097,0.0
22604,3231,离线练习,2024-10-29 18:54:48,2024-10-29 19:25:13,12,12,100.0,练习,完成,1825,100.0
22605,1096,在线挑战,2024-05-06 17:01:48,2024-05-06 17:36:42,45,21,46.666666666666664,PK,完成,2094,46.666666666666664
22606,1095,在线挑战,2024-12-31 19:36:48,2024-12-31 20:17:11,14,0,0.0,练习,完成,2423,0.0
22607,4760,离线练习,2024-10-12 23:29:48,2024-10-13 00:20:48,15,1,6.666666666666667,练习,未完成,3060,6.666666666666667
22608,4702,考点练习,2024-08-14 18:43:48,2024-08-14 19:01:18,5,0,0.0,练习,完成,1050,0.0
22609,2390,每日一练,2024-10-19 07:56:48,2024-10-19 08:33:41,6,4,66.66666666666666,练习,完成,2213,66.66666666666666
22610,4163,在线挑战,2024-08-20 21:08:48,2024-08-20 21:45:11,23,2,8.695652173913043,练习,未完成,2183,8.695652173913043
22611,1618,离线练习,2024-07-24 00:09:48,2024-07-24 00:47:19,38,37,97.36842105263158,PK,完成,2251,97.36842105263158
22612,1978,每日一练,2025-02-03 17:13:48,2025-02-03 17:42:03,26,13,50.0,练习,完成,1695,50.0
22613,3979,离线练习,2025-03-01 05:21:48,2025-03-01 06:13:38,16,6,37.5,练习,未完成,3110,37.5
22614,3798,考点练习,2024-08-31 20:34:48,2024-08-31 21:05:51,20,2,10.0,PK,完成,1863,10.0
22615,3798,每日一练,2024-11-09 06:50:48,2024-11-09 07:39:29,14,0,0.0,练习,完成,2921,0.0
22616,3023,在线挑战,2024-11-26 03:33:48,2024-11-26 04:30:40,17,1,5.88235294117647,PK,完成,3412,5.88235294117647
22617,981,离线练习,2024-10-06 10:27:48,2024-10-06 10:36:16,44,5,11.363636363636363,PK,完成,508,11.363636363636363
22618,2816,在线挑战,2024-06-29 03:14:48,2024-06-29 03:36:09,18,11,61.111111111111114,练习,完成,1281,61.111111111111114
22619,2754,离线练习,2025-01-10 01:12:48,2025-01-10 01:21:30,25,7,28.000000000000004,练习,未完成,522,28.000000000000004
22620,1936,离线练习,2024-10-11 10:35:48,2024-10-11 10:49:58,32,20,62.5,练习,未完成,850,62.5
22621,4999,离线练习,2024-07-23 04:23:48,2024-07-23 05:21:23,15,11,73.33333333333333,练习,未完成,3455,73.33333333333333
22622,1122,考点练习,2025-01-08 21:33:48,2025-01-08 21:48:14,23,2,8.695652173913043,练习,完成,866,8.695652173913043
22623,4220,离线练习,2024-11-01 14:54:48,2024-11-01 15:05:40,49,6,12.244897959183673,PK,完成,652,12.244897959183673
22624,3954,离线练习,2024-08-16 20:32:48,2024-08-16 21:25:34,20,3,15.0,练习,完成,3166,15.0
22625,1555,离线练习,2024-11-10 22:47:48,2024-11-10 23:01:47,44,30,68.18181818181817,PK,未完成,839,68.18181818181817
22626,1830,每日一练,2025-01-15 03:54:48,2025-01-15 04:42:25,48,7,14.583333333333334,PK,未完成,2857,14.583333333333334
22627,1555,在线挑战,2024-08-08 05:17:48,2024-08-08 05:44:48,16,14,87.5,练习,未完成,1620,87.5
22628,2398,考点练习,2024-08-31 05:58:48,2024-08-31 06:55:15,32,27,84.375,PK,未完成,3387,84.375
22629,1258,每日一练,2024-12-24 06:16:48,2024-12-24 07:02:12,34,10,29.411764705882355,练习,未完成,2724,29.411764705882355
22630,2526,在线挑战,2024-06-06 08:27:48,2024-06-06 08:40:09,15,7,46.666666666666664,PK,未完成,741,46.666666666666664
22631,1009,在线挑战,2025-04-03 15:39:48,2025-04-03 16:28:06,28,2,7.142857142857142,练习,未完成,2898,7.142857142857142
22632,1760,每日一练,2024-04-21 23:45:48,2024-04-22 00:39:14,7,1,14.285714285714285,练习,未完成,3206,14.285714285714285
22633,194,在线挑战,2024-04-26 12:26:48,2024-04-26 12:47:19,17,14,82.35294117647058,练习,未完成,1231,82.35294117647058
22634,1125,离线练习,2024-08-27 22:11:48,2024-08-27 22:48:09,6,1,16.666666666666664,PK,未完成,2181,16.666666666666664
22635,1676,在线挑战,2024-06-09 21:05:48,2024-06-09 21:59:58,31,31,100.0,练习,完成,3250,100.0
22636,2785,离线练习,2024-12-21 03:49:48,2024-12-21 03:56:05,24,15,62.5,PK,未完成,377,62.5
22637,3898,每日一练,2024-07-26 04:12:48,2024-07-26 04:56:30,17,5,29.411764705882355,练习,完成,2622,29.411764705882355
22638,4920,在线挑战,2025-01-22 13:33:48,2025-01-22 13:47:45,22,0,0.0,练习,完成,837,0.0
22639,581,每日一练,2024-06-02 01:12:48,2024-06-02 01:39:57,48,15,31.25,PK,未完成,1629,31.25
22640,3207,在线挑战,2024-11-11 18:35:48,2024-11-11 19:15:38,32,4,12.5,练习,未完成,2390,12.5
22641,1930,离线练习,2024-05-26 08:57:48,2024-05-26 09:36:46,38,36,94.73684210526315,PK,完成,2338,94.73684210526315
22642,2335,考点练习,2024-05-04 05:01:48,2024-05-04 05:11:47,18,14,77.77777777777779,练习,未完成,599,77.77777777777779
22643,4776,离线练习,2025-02-26 21:37:48,2025-02-26 21:57:59,27,4,14.814814814814813,PK,完成,1211,14.814814814814813
22644,4816,考点练习,2025-02-27 15:45:48,2025-02-27 16:26:59,42,18,42.857142857142854,PK,未完成,2471,42.857142857142854
22645,2060,离线练习,2024-04-26 17:29:48,2024-04-26 18:07:08,26,15,57.692307692307686,练习,完成,2240,57.692307692307686
22646,886,离线练习,2025-04-02 22:59:48,2025-04-02 23:23:09,16,13,81.25,PK,完成,1401,81.25
22647,942,离线练习,2024-04-22 03:38:48,2024-04-22 04:08:00,49,21,42.857142857142854,PK,完成,1752,42.857142857142854
22648,378,离线练习,2024-05-07 22:15:48,2024-05-07 22:24:56,43,36,83.72093023255815,练习,未完成,548,83.72093023255815
22649,314,离线练习,2024-12-23 21:54:48,2024-12-23 22:46:24,19,17,89.47368421052632,练习,完成,3096,89.47368421052632
22650,27,每日一练,2024-06-20 03:51:48,2024-06-20 04:05:51,32,29,90.625,练习,完成,843,90.625
22651,3698,在线挑战,2025-02-08 20:26:48,2025-02-08 20:32:42,7,7,100.0,练习,完成,354,100.0
22652,3725,离线练习,2024-07-12 12:07:48,2024-07-12 12:36:14,44,28,63.63636363636363,PK,完成,1706,63.63636363636363
22653,2957,每日一练,2024-11-24 10:45:48,2024-11-24 11:44:11,39,11,28.205128205128204,练习,未完成,3503,28.205128205128204
22654,4477,在线挑战,2025-01-18 15:04:48,2025-01-18 15:20:08,23,6,26.08695652173913,PK,未完成,920,26.08695652173913
22655,674,考点练习,2024-11-17 13:13:48,2024-11-17 13:43:58,40,39,97.5,练习,未完成,1810,97.5
22656,4091,离线练习,2024-05-23 08:04:48,2024-05-23 08:10:48,49,25,51.02040816326531,PK,未完成,360,51.02040816326531
22657,1560,离线练习,2024-04-12 21:06:48,2024-04-12 21:15:15,41,1,2.4390243902439024,练习,未完成,507,2.4390243902439024
22658,3369,离线练习,2024-09-25 00:35:48,2024-09-25 01:23:11,7,5,71.42857142857143,PK,未完成,2843,71.42857142857143
22659,547,在线挑战,2024-11-26 13:25:48,2024-11-26 14:01:08,38,2,5.263157894736842,练习,未完成,2120,5.263157894736842
22660,325,离线练习,2024-07-11 22:15:48,2024-07-11 22:46:37,31,4,12.903225806451612,练习,完成,1849,12.903225806451612
22661,4712,考点练习,2025-03-28 10:04:48,2025-03-28 10:50:20,18,8,44.44444444444444,练习,完成,2732,44.44444444444444
22662,4787,在线挑战,2025-03-24 07:06:48,2025-03-24 07:50:07,40,28,70.0,PK,完成,2599,70.0
22663,4423,考点练习,2024-10-25 19:09:48,2024-10-25 20:06:20,31,29,93.54838709677419,PK,未完成,3392,93.54838709677419
22664,776,离线练习,2024-11-06 11:30:48,2024-11-06 12:11:37,7,5,71.42857142857143,PK,未完成,2449,71.42857142857143
22665,629,离线练习,2025-01-14 18:38:48,2025-01-14 19:20:17,38,17,44.73684210526316,练习,完成,2489,44.73684210526316
22666,1175,每日一练,2025-01-03 06:29:48,2025-01-03 06:48:07,41,17,41.46341463414634,PK,完成,1099,41.46341463414634
22667,1680,每日一练,2024-08-16 12:36:48,2024-08-16 13:03:30,11,5,45.45454545454545,练习,未完成,1602,45.45454545454545
22668,816,在线挑战,2024-05-21 18:25:48,2024-05-21 18:55:02,26,1,3.8461538461538463,PK,未完成,1754,3.8461538461538463
22669,2170,离线练习,2024-07-20 19:10:48,2024-07-20 20:05:18,34,34,100.0,练习,未完成,3270,100.0
22670,4798,考点练习,2024-10-13 23:25:48,2024-10-14 00:03:41,24,3,12.5,PK,未完成,2273,12.5
22671,1851,离线练习,2024-08-01 08:50:48,2024-08-01 09:19:20,41,13,31.70731707317073,练习,完成,1712,31.70731707317073
22672,2121,离线练习,2024-10-08 18:19:48,2024-10-08 19:07:09,13,1,7.6923076923076925,PK,完成,2841,7.6923076923076925
22673,4789,离线练习,2024-07-09 08:58:48,2024-07-09 09:57:30,44,34,77.27272727272727,PK,完成,3522,77.27272727272727
22674,4495,离线练习,2024-12-31 19:56:48,2024-12-31 20:33:14,24,23,95.83333333333334,练习,完成,2186,95.83333333333334
22675,1181,在线挑战,2024-06-23 13:54:48,2024-06-23 14:26:17,13,11,84.61538461538461,练习,未完成,1889,84.61538461538461
22676,1521,在线挑战,2024-11-30 04:02:48,2024-11-30 04:14:32,36,21,58.333333333333336,练习,完成,704,58.333333333333336
22677,4032,每日一练,2024-12-08 09:35:48,2024-12-08 10:01:17,30,2,6.666666666666667,PK,完成,1529,6.666666666666667
22678,2861,每日一练,2024-12-09 14:51:48,2024-12-09 15:22:38,17,11,64.70588235294117,PK,完成,1850,64.70588235294117
22679,999,离线练习,2024-11-08 11:22:48,2024-11-08 11:38:16,33,29,87.87878787878788,PK,完成,928,87.87878787878788
22680,2604,考点练习,2024-06-13 10:02:48,2024-06-13 10:44:30,9,5,55.55555555555556,练习,完成,2502,55.55555555555556
22681,1661,离线练习,2025-01-25 00:38:48,2025-01-25 01:37:34,23,23,100.0,练习,未完成,3526,100.0
22682,700,在线挑战,2024-10-20 18:20:48,2024-10-20 19:02:39,39,21,53.84615384615385,PK,未完成,2511,53.84615384615385
22683,3344,考点练习,2024-07-19 01:14:48,2024-07-19 01:28:00,7,4,57.14285714285714,PK,完成,792,57.14285714285714
22684,3321,每日一练,2025-03-04 23:24:48,2025-03-05 00:19:53,35,17,48.57142857142857,练习,完成,3305,48.57142857142857
22685,312,在线挑战,2025-01-10 16:19:48,2025-01-10 16:33:32,39,12,30.76923076923077,PK,未完成,824,30.76923076923077
22686,4075,离线练习,2025-03-19 09:02:48,2025-03-19 09:46:56,9,2,22.22222222222222,PK,完成,2648,22.22222222222222
22687,200,离线练习,2024-12-29 05:34:48,2024-12-29 05:52:39,35,20,57.14285714285714,练习,未完成,1071,57.14285714285714
22688,4653,考点练习,2024-10-19 20:53:48,2024-10-19 21:50:37,9,4,44.44444444444444,PK,未完成,3409,44.44444444444444
22689,3459,离线练习,2024-07-31 12:11:48,2024-07-31 12:20:50,38,21,55.26315789473685,练习,未完成,542,55.26315789473685
22690,1192,每日一练,2024-08-04 04:30:48,2024-08-04 05:27:01,20,9,45.0,PK,完成,3373,45.0
22691,3420,在线挑战,2024-11-04 17:21:48,2024-11-04 17:43:52,34,2,5.88235294117647,PK,未完成,1324,5.88235294117647
22692,2523,考点练习,2024-09-22 18:56:48,2024-09-22 19:27:44,42,7,16.666666666666664,练习,完成,1856,16.666666666666664
22693,185,在线挑战,2025-01-27 05:49:48,2025-01-27 06:07:10,26,10,38.46153846153847,练习,完成,1042,38.46153846153847
22694,1288,每日一练,2025-02-13 19:03:48,2025-02-13 19:14:23,13,1,7.6923076923076925,练习,未完成,635,7.6923076923076925
22695,4339,考点练习,2025-03-04 02:11:48,2025-03-04 03:07:19,6,4,66.66666666666666,练习,完成,3331,66.66666666666666
22696,813,在线挑战,2024-12-16 07:13:48,2024-12-16 07:28:50,37,1,2.7027027027027026,练习,完成,902,2.7027027027027026
22697,243,在线挑战,2024-10-28 13:44:48,2024-10-28 14:44:35,27,23,85.18518518518519,PK,完成,3587,85.18518518518519
22698,1735,在线挑战,2024-06-12 03:13:48,2024-06-12 03:53:06,10,8,80.0,练习,完成,2358,80.0
22699,4431,离线练习,2024-12-03 18:37:48,2024-12-03 18:51:51,8,8,100.0,练习,完成,843,100.0
22700,3055,每日一练,2024-09-11 20:30:48,2024-09-11 20:44:30,26,9,34.61538461538461,练习,未完成,822,34.61538461538461
22701,4932,离线练习,2025-02-27 23:13:48,2025-02-28 00:01:38,38,37,97.36842105263158,PK,完成,2870,97.36842105263158
22702,4292,离线练习,2025-02-04 14:48:48,2025-02-04 15:46:57,8,3,37.5,PK,未完成,3489,37.5
22703,875,在线挑战,2024-04-21 03:58:48,2024-04-21 04:18:39,24,18,75.0,练习,未完成,1191,75.0
22704,2256,离线练习,2024-08-08 01:00:48,2024-08-08 01:45:42,33,20,60.60606060606061,PK,未完成,2694,60.60606060606061
22705,3167,每日一练,2024-09-16 15:02:48,2024-09-16 15:47:55,31,7,22.58064516129032,练习,未完成,2707,22.58064516129032
22706,548,在线挑战,2024-11-02 02:22:48,2024-11-02 03:01:11,46,23,50.0,PK,完成,2303,50.0
22707,2338,考点练习,2024-05-07 02:37:48,2024-05-07 03:21:20,30,20,66.66666666666666,PK,未完成,2612,66.66666666666666
22708,4710,在线挑战,2024-04-07 16:47:48,2024-04-07 17:43:25,39,0,0.0,练习,完成,3337,0.0
22709,207,考点练习,2025-02-27 02:41:48,2025-02-27 03:11:44,45,11,24.444444444444443,练习,未完成,1796,24.444444444444443
22710,4119,在线挑战,2024-12-02 14:19:48,2024-12-02 14:27:40,41,30,73.17073170731707,练习,完成,472,73.17073170731707
22711,4733,每日一练,2024-09-05 13:10:48,2024-09-05 13:19:56,27,4,14.814814814814813,练习,完成,548,14.814814814814813
22712,379,离线练习,2024-07-07 13:26:48,2024-07-07 13:35:36,31,27,87.09677419354838,练习,完成,528,87.09677419354838
22713,202,离线练习,2024-12-26 09:22:48,2024-12-26 10:09:10,9,3,33.33333333333333,PK,完成,2782,33.33333333333333
22714,18,考点练习,2025-01-09 17:03:48,2025-01-09 17:30:49,34,1,2.941176470588235,PK,未完成,1621,2.941176470588235
22715,1174,离线练习,2024-10-24 11:29:48,2024-10-24 11:46:47,35,17,48.57142857142857,练习,未完成,1019,48.57142857142857
22716,232,考点练习,2024-09-12 06:04:48,2024-09-12 06:21:34,21,1,4.761904761904762,练习,完成,1006,4.761904761904762
22717,1965,考点练习,2024-06-05 04:37:48,2024-06-05 04:56:24,26,18,69.23076923076923,练习,未完成,1116,69.23076923076923
22718,4824,每日一练,2025-02-06 07:15:48,2025-02-06 08:11:48,15,8,53.333333333333336,PK,未完成,3360,53.333333333333336
22719,4925,在线挑战,2024-08-28 15:36:48,2024-08-28 15:57:08,32,23,71.875,PK,未完成,1220,71.875
22720,2459,在线挑战,2025-03-26 02:12:48,2025-03-26 02:26:21,17,11,64.70588235294117,练习,未完成,813,64.70588235294117
22721,472,离线练习,2024-09-17 03:03:48,2024-09-17 03:41:20,27,2,7.4074074074074066,练习,完成,2252,7.4074074074074066
22722,4182,离线练习,2024-07-09 23:59:48,2024-07-10 00:41:17,47,36,76.59574468085107,PK,未完成,2489,76.59574468085107
22723,1246,在线挑战,2024-12-03 11:07:48,2024-12-03 11:24:56,25,11,44.0,练习,完成,1028,44.0
22724,3388,考点练习,2024-11-29 18:50:48,2024-11-29 19:17:14,29,28,96.55172413793103,PK,未完成,1586,96.55172413793103
22725,2838,离线练习,2024-04-23 11:51:48,2024-04-23 12:49:31,41,26,63.41463414634146,练习,未完成,3463,63.41463414634146
22726,1456,考点练习,2024-12-08 03:36:48,2024-12-08 03:46:30,27,27,100.0,PK,未完成,582,100.0
22727,311,离线练习,2025-01-06 23:43:48,2025-01-07 00:19:15,24,11,45.83333333333333,PK,未完成,2127,45.83333333333333
22728,4479,每日一练,2025-03-30 08:54:48,2025-03-30 09:43:32,23,2,8.695652173913043,PK,完成,2924,8.695652173913043
22729,956,考点练习,2024-08-15 04:57:48,2024-08-15 05:19:22,19,16,84.21052631578947,练习,完成,1294,84.21052631578947
22730,3156,考点练习,2024-07-06 04:10:48,2024-07-06 04:23:29,41,29,70.73170731707317,PK,完成,761,70.73170731707317
22731,4054,每日一练,2024-05-15 11:45:48,2024-05-15 11:57:56,31,31,100.0,练习,未完成,728,100.0
22732,1141,考点练习,2025-01-06 17:18:48,2025-01-06 17:51:00,14,2,14.285714285714285,PK,完成,1932,14.285714285714285
22733,3170,离线练习,2024-07-10 17:15:48,2024-07-10 17:52:49,7,1,14.285714285714285,PK,完成,2221,14.285714285714285
22734,1503,考点练习,2025-03-14 17:54:48,2025-03-14 18:50:56,20,19,95.0,PK,完成,3368,95.0
22735,3242,考点练习,2024-08-03 14:06:48,2024-08-03 14:34:30,45,27,60.0,PK,完成,1662,60.0
22736,668,考点练习,2025-02-05 22:52:48,2025-02-05 23:22:21,29,24,82.75862068965517,PK,未完成,1773,82.75862068965517
22737,1039,在线挑战,2024-10-30 20:06:48,2024-10-30 20:58:47,46,39,84.78260869565217,PK,未完成,3119,84.78260869565217
22738,4957,每日一练,2025-02-25 09:41:48,2025-02-25 10:21:30,47,44,93.61702127659575,练习,未完成,2382,93.61702127659575
22739,4478,考点练习,2024-10-21 09:05:48,2024-10-21 09:43:34,24,4,16.666666666666664,练习,未完成,2266,16.666666666666664
22740,2004,每日一练,2024-05-31 15:46:48,2024-05-31 16:28:57,45,41,91.11111111111111,PK,未完成,2529,91.11111111111111
22741,4076,考点练习,2024-06-25 23:50:48,2024-06-26 00:05:43,13,6,46.15384615384615,练习,完成,895,46.15384615384615
22742,849,离线练习,2024-09-25 03:44:48,2024-09-25 04:41:24,20,6,30.0,练习,未完成,3396,30.0
22743,2749,考点练习,2024-09-06 06:15:48,2024-09-06 06:55:46,28,3,10.714285714285714,练习,完成,2398,10.714285714285714
22744,176,离线练习,2024-10-21 03:33:48,2024-10-21 03:45:55,49,8,16.3265306122449,PK,完成,727,16.3265306122449
22745,83,离线练习,2024-05-29 04:43:48,2024-05-29 05:32:11,23,0,0.0,PK,未完成,2903,0.0
22746,2491,考点练习,2024-05-16 17:41:48,2024-05-16 17:54:13,36,19,52.77777777777778,练习,完成,745,52.77777777777778
22747,1165,离线练习,2024-10-14 15:38:48,2024-10-14 15:59:54,13,6,46.15384615384615,PK,完成,1266,46.15384615384615
22748,4079,考点练习,2024-10-21 16:55:48,2024-10-21 17:30:07,7,5,71.42857142857143,练习,未完成,2059,71.42857142857143
22749,2156,每日一练,2025-01-23 16:23:48,2025-01-23 17:23:14,39,38,97.43589743589743,练习,未完成,3566,97.43589743589743
22750,4332,在线挑战,2024-09-19 09:30:48,2024-09-19 10:20:07,35,27,77.14285714285715,PK,完成,2959,77.14285714285715
22751,3960,考点练习,2024-06-13 16:35:48,2024-06-13 17:30:04,17,8,47.05882352941176,练习,未完成,3256,47.05882352941176
22752,3134,考点练习,2025-04-03 02:13:48,2025-04-03 03:13:36,22,15,68.18181818181817,PK,未完成,3588,68.18181818181817
22753,1470,每日一练,2024-08-06 12:41:48,2024-08-06 13:19:24,42,38,90.47619047619048,PK,完成,2256,90.47619047619048
22754,4006,在线挑战,2024-09-21 06:25:48,2024-09-21 06:39:54,21,18,85.71428571428571,PK,未完成,846,85.71428571428571
22755,522,在线挑战,2024-08-29 18:05:48,2024-08-29 19:00:58,26,24,92.3076923076923,PK,未完成,3310,92.3076923076923
22756,495,离线练习,2025-03-02 09:16:48,2025-03-02 10:06:41,13,4,30.76923076923077,练习,未完成,2993,30.76923076923077
22757,812,考点练习,2025-01-14 00:59:48,2025-01-14 01:09:26,35,13,37.142857142857146,练习,未完成,578,37.142857142857146
22758,3475,在线挑战,2024-11-05 00:52:48,2024-11-05 01:16:13,30,0,0.0,练习,完成,1405,0.0
22759,3349,离线练习,2024-09-22 05:21:48,2024-09-22 05:35:33,46,24,52.17391304347826,练习,完成,825,52.17391304347826
22760,4913,在线挑战,2024-05-04 16:32:48,2024-05-04 17:20:52,24,16,66.66666666666666,PK,未完成,2884,66.66666666666666
22761,3322,每日一练,2024-12-28 14:24:48,2024-12-28 15:19:09,20,15,75.0,练习,完成,3261,75.0
22762,1168,在线挑战,2024-05-01 14:17:48,2024-05-01 15:10:03,48,4,8.333333333333332,PK,未完成,3135,8.333333333333332
22763,601,在线挑战,2025-02-06 05:37:48,2025-02-06 06:08:19,16,10,62.5,练习,未完成,1831,62.5
22764,1235,离线练习,2024-06-27 10:55:48,2024-06-27 11:43:59,9,9,100.0,PK,完成,2891,100.0
22765,4309,在线挑战,2025-02-27 10:33:48,2025-02-27 10:56:09,10,0,0.0,PK,完成,1341,0.0
22766,2641,离线练习,2024-08-30 00:01:48,2024-08-30 00:35:40,37,0,0.0,练习,未完成,2032,0.0
22767,2334,每日一练,2024-04-11 08:44:48,2024-04-11 08:54:31,32,1,3.125,PK,未完成,583,3.125
22768,3357,在线挑战,2025-03-09 20:29:48,2025-03-09 21:19:40,9,5,55.55555555555556,练习,完成,2992,55.55555555555556
22769,4390,离线练习,2024-04-24 00:10:48,2024-04-24 00:23:48,43,19,44.18604651162791,PK,未完成,780,44.18604651162791
22770,4368,在线挑战,2024-08-27 14:08:48,2024-08-27 14:29:29,26,7,26.923076923076923,练习,未完成,1241,26.923076923076923
22771,2300,离线练习,2024-07-16 05:13:48,2024-07-16 05:37:41,22,9,40.909090909090914,PK,未完成,1433,40.909090909090914
22772,1141,考点练习,2024-04-09 04:06:48,2024-04-09 04:17:42,43,38,88.37209302325581,PK,未完成,654,88.37209302325581
22773,842,在线挑战,2024-05-28 19:00:48,2024-05-28 19:19:11,20,19,95.0,PK,未完成,1103,95.0
22774,1783,考点练习,2024-12-23 11:57:48,2024-12-23 12:43:19,6,4,66.66666666666666,练习,未完成,2731,66.66666666666666
22775,2141,每日一练,2024-10-25 21:39:48,2024-10-25 21:51:54,43,8,18.6046511627907,PK,未完成,726,18.6046511627907
22776,867,在线挑战,2024-10-24 13:16:48,2024-10-24 14:07:12,28,15,53.57142857142857,练习,完成,3024,53.57142857142857
22777,537,在线挑战,2024-11-21 20:40:48,2024-11-21 21:15:59,13,3,23.076923076923077,PK,未完成,2111,23.076923076923077
22778,2158,每日一练,2024-07-30 13:57:48,2024-07-30 14:34:47,36,35,97.22222222222221,PK,未完成,2219,97.22222222222221
22779,3102,在线挑战,2024-05-08 05:56:48,2024-05-08 06:23:24,37,15,40.54054054054054,练习,未完成,1596,40.54054054054054
22780,4366,考点练习,2024-11-03 19:45:48,2024-11-03 20:20:01,46,22,47.82608695652174,练习,未完成,2053,47.82608695652174
22781,771,每日一练,2024-04-06 20:55:48,2024-04-06 21:22:45,40,37,92.5,练习,未完成,1617,92.5
22782,2058,离线练习,2024-07-27 00:30:48,2024-07-27 00:45:37,49,22,44.89795918367347,练习,未完成,889,44.89795918367347
22783,1020,每日一练,2024-12-23 22:59:48,2024-12-23 23:44:50,30,11,36.666666666666664,PK,未完成,2702,36.666666666666664
22784,1294,每日一练,2024-12-30 15:37:48,2024-12-30 16:37:44,20,18,90.0,练习,未完成,3596,90.0
22785,4468,离线练习,2024-04-18 22:44:48,2024-04-18 22:49:54,9,8,88.88888888888889,PK,完成,306,88.88888888888889
22786,3766,在线挑战,2025-03-29 13:46:48,2025-03-29 14:26:45,29,11,37.93103448275862,PK,未完成,2397,37.93103448275862
22787,1683,每日一练,2024-07-16 18:17:48,2024-07-16 18:40:31,13,3,23.076923076923077,练习,完成,1363,23.076923076923077
22788,3535,离线练习,2024-06-03 00:13:48,2024-06-03 00:19:16,11,9,81.81818181818183,练习,完成,328,81.81818181818183
22789,3286,在线挑战,2024-05-08 08:37:48,2024-05-08 08:49:48,10,8,80.0,练习,未完成,720,80.0
22790,3523,在线挑战,2024-09-22 05:34:48,2024-09-22 06:19:50,48,19,39.58333333333333,练习,完成,2702,39.58333333333333
22791,3809,考点练习,2024-07-04 07:06:48,2024-07-04 07:31:41,36,11,30.555555555555557,练习,未完成,1493,30.555555555555557
22792,2585,每日一练,2025-01-26 17:07:48,2025-01-26 17:47:25,19,3,15.789473684210526,PK,未完成,2377,15.789473684210526
22793,693,离线练习,2024-10-16 22:55:48,2024-10-16 23:37:11,25,20,80.0,PK,未完成,2483,80.0
22794,842,离线练习,2024-06-07 21:04:48,2024-06-07 21:33:41,5,4,80.0,PK,未完成,1733,80.0
22795,2848,离线练习,2024-06-09 11:44:48,2024-06-09 12:09:54,26,1,3.8461538461538463,练习,未完成,1506,3.8461538461538463
22796,2729,在线挑战,2024-05-16 12:11:48,2024-05-16 12:22:19,26,11,42.30769230769231,练习,未完成,631,42.30769230769231
22797,83,每日一练,2024-08-01 13:27:48,2024-08-01 13:53:19,29,10,34.48275862068966,PK,未完成,1531,34.48275862068966
22798,1509,离线练习,2024-06-29 07:35:48,2024-06-29 07:47:34,39,5,12.82051282051282,练习,完成,706,12.82051282051282
22799,1784,在线挑战,2024-12-13 14:11:48,2024-12-13 14:53:43,42,24,57.14285714285714,练习,完成,2515,57.14285714285714
22800,2755,离线练习,2024-06-02 07:07:48,2024-06-02 08:00:30,41,14,34.146341463414636,PK,完成,3162,34.146341463414636
22801,456,在线挑战,2024-08-13 07:52:48,2024-08-13 08:20:56,36,19,52.77777777777778,练习,完成,1688,52.77777777777778
